name,age,position,height,value,national_matches,national_goals,matches20,goals20,assists20,yellow20,double_yellows20,red20,matches21,goals21,assists21,yellow21,double_yellows21,red21,matches22,goals22,assists22,yellow22,double_yellows22,red22,goal_percentage20,goal_percentage21,goal_percentage22,assists_percentage20,assists_percentage21,assists_percentage22,goalkeeper,deff,middle,attack
jonathan-clauss,30,Right-Back,1.78,15000.0,6,0,35,3,7,2,0,0,40,5,11,3,0,0,42,2,12,2,0,0,0.08571428571428572,0.125,0.047619047619047616,0.2,0.275,0.2857142857142857,0,1,0,0
corentin-tolisso,28,Central Midfield,1.81,14000.0,28,2,24,3,0,1,0,1,22,3,3,0,0,0,34,1,2,4,0,0,0.125,0.13636363636363635,0.029411764705882353,0.0,0.13636363636363635,0.058823529411764705,0,0,1,0
andre-gomes,29,Central Midfield,1.88,14000.0,29,0,32,0,2,4,0,0,19,1,2,6,0,0,27,3,2,6,0,0,0.0,0.05263157894736842,0.1111111111111111,0.0625,0.10526315789473684,0.07407407407407407,0,0,1,0
amine-harit,25,Attacking Midfield,1.8,14000.0,16,0,31,2,6,3,0,0,34,5,4,4,0,0,16,1,3,1,0,0,0.06451612903225806,0.14705882352941177,0.0625,0.1935483870967742,0.11764705882352941,0.1875,0,0,1,0
habib-diallo,27,Centre-Forward,1.86,14000.0,16,3,36,9,3,2,0,0,33,12,2,3,0,0,38,20,1,2,1,0,0.25,0.36363636363636365,0.5263157894736842,0.08333333333333333,0.06060606060606061,0.02631578947368421,0,0,0,1
neymar,31,Left Winger,1.75,70000.0,124,77,31,17,11,10,1,1,28,13,8,11,0,0,29,18,17,9,1,0,0.5483870967741935,0.4642857142857143,0.6206896551724138,0.3548387096774194,0.2857142857142857,0.5862068965517241,0,0,0,1
jordan-veretout,30,Defensive Midfield,1.77,14000.0,6,0,38,11,5,6,0,0,50,4,10,7,0,0,48,5,5,6,0,0,0.2894736842105263,0.08,0.10416666666666667,0.13157894736842105,0.2,0.10416666666666667,0,0,1,0
jonathan-david,23,Centre-Forward,1.75,60000.0,40,24,48,13,5,1,0,0,48,19,0,3,0,0,40,26,4,7,0,0,0.2708333333333333,0.3958333333333333,0.65,0.10416666666666667,0.0,0.1,0,0,0,1
pau-lopez,28,Goalkeeper,1.89,14000.0,2,0,34,0,0,0,1,0,36,0,4,0,0,0,42,0,3,0,0,0,0.0,0.0,0.0,0.0,0.1111111111111111,0.07142857142857142,1,0,0,0
vitinha,23,Central Midfield,1.72,42000.0,9,0,23,1,1,0,0,0,47,4,5,6,0,0,48,2,4,4,0,0,0.043478260869565216,0.0851063829787234,0.041666666666666664,0.043478260869565216,0.10638297872340426,0.08333333333333333,0,0,1,0
diogo-costa,23,Goalkeeper,1.86,45000.0,11,0,12,0,1,0,0,0,43,0,2,0,0,0,41,0,1,0,0,0,0.0,0.0,0.0,0.08333333333333333,0.046511627906976744,0.024390243902439025,1,0,0,0
goncalo-ramos,21,Centre-Forward,1.85,40000.0,7,4,24,15,3,3,0,0,46,8,4,9,0,0,47,27,12,5,1,0,0.625,0.17391304347826086,0.574468085106383,0.125,0.08695652173913043,0.2553191489361702,0,0,0,1
pedro-goncalves,24,Left Winger,1.73,30000.0,2,0,37,23,5,8,1,1,41,15,14,5,0,0,51,20,15,10,1,0,0.6216216216216216,0.36585365853658536,0.39215686274509803,0.13513513513513514,0.34146341463414637,0.29411764705882354,0,0,0,1
antonio-silva,19,Centre-Back,1.87,25000.0,3,0,18,1,0,3,0,0,32,4,1,4,0,0,46,5,0,7,0,0,0.05555555555555555,0.125,0.10869565217391304,0.0,0.03125,0.0,0,1,0,0
goncalo-guedes,26,Second Striker,1.79,28000.0,32,7,34,7,7,3,0,1,42,13,6,3,0,0,33,4,1,2,0,0,0.20588235294117646,0.30952380952380953,0.12121212121212122,0.20588235294117646,0.14285714285714285,0.030303030303030304,0,0,0,1
otavio,28,Attacking Midfield,1.72,30000.0,12,3,42,5,12,4,0,0,49,5,14,13,0,0,44,7,13,12,1,0,0.11904761904761904,0.10204081632653061,0.1590909090909091,0.2857142857142857,0.2857142857142857,0.29545454545454547,0,0,1,0
goncalo-inacio,21,Centre-Back,1.85,25000.0,2,0,25,2,2,3,1,0,45,5,3,2,0,0,52,4,3,6,0,0,0.08,0.1111111111111111,0.07692307692307693,0.08,0.06666666666666667,0.057692307692307696,0,1,0,0
marcus-edwards,24,Right Winger,1.68,25000.0,8,2,36,3,3,0,0,0,39,11,7,2,1,0,51,12,14,5,0,0,0.08333333333333333,0.28205128205128205,0.23529411764705882,0.08333333333333333,0.1794871794871795,0.27450980392156865,0,0,0,1
manuel-ugarte,22,Defensive Midfield,1.82,25000.0,8,0,20,1,2,4,0,1,39,1,2,6,0,0,47,0,1,16,1,0,0.05,0.02564102564102564,0.0,0.1,0.05128205128205128,0.02127659574468085,0,0,1,0
alejandro-grimaldo,27,Left-Back,1.71,25000.0,2,0,43,2,10,5,0,0,48,6,9,6,0,0,54,8,16,6,0,0,0.046511627906976744,0.125,0.14814814814814814,0.23255813953488372,0.1875,0.2962962962962963,0,1,0,0
evanilson,23,Centre-Forward,1.83,22000.0,2,0,29,10,0,3,0,0,46,21,5,6,1,0,41,10,9,3,0,0,0.3448275862068966,0.45652173913043476,0.24390243902439024,0.0,0.10869565217391304,0.21951219512195122,0,0,0,1
rafa,30,Second Striker,1.72,23000.0,25,0,45,9,10,4,0,0,45,12,18,6,0,0,47,14,12,8,0,0,0.2,0.26666666666666666,0.2978723404255319,0.2222222222222222,0.4,0.2553191489361702,0,0,0,1
pepe,26,Left Winger,1.75,22000.0,6,3,5,1,1,0,0,0,42,6,6,3,0,0,55,5,10,6,1,0,0.2,0.14285714285714285,0.09090909090909091,0.2,0.14285714285714285,0.18181818181818182,0,0,0,1
ricardo-horta,28,Left Winger,1.73,20000.0,9,2,48,15,8,3,0,0,49,23,10,6,0,0,45,17,10,5,0,0,0.3125,0.46938775510204084,0.37777777777777777,0.16666666666666666,0.20408163265306123,0.2222222222222222,0,0,0,1
david-neres,26,Right Winger,1.76,22000.0,7,1,39,8,5,4,0,0,22,4,2,1,0,0,48,12,15,5,0,0,0.20512820512820512,0.18181818181818182,0.25,0.1282051282051282,0.09090909090909091,0.3125,0,0,0,1
florentino,23,Defensive Midfield,1.84,20000.0,12,0,11,0,0,1,0,0,24,0,2,2,0,0,54,0,3,8,0,0,0.0,0.0,0.0,0.0,0.08333333333333333,0.05555555555555555,0,0,1,0
galeno,25,Left Winger,1.79,20000.0,0,0,50,7,11,5,0,0,42,11,3,5,0,0,52,15,9,6,0,0,0.14,0.2619047619047619,0.28846153846153844,0.22,0.07142857142857142,0.17307692307692307,0,0,0,1
mehdi-taremi,30,Centre-Forward,1.85,20000.0,65,30,48,23,18,4,1,1,48,26,17,6,0,1,51,31,14,9,1,0,0.4791666666666667,0.5416666666666666,0.6078431372549019,0.375,0.3541666666666667,0.27450980392156865,0,0,0,1
al-musrati,27,Defensive Midfield,1.89,16000.0,40,2,44,4,3,11,0,0,46,2,2,13,0,0,41,5,2,9,0,0,0.09090909090909091,0.043478260869565216,0.12195121951219512,0.06818181818181818,0.043478260869565216,0.04878048780487805,0,0,1,0
david-carmo,23,Centre-Back,1.96,16000.0,0,0,21,0,0,8,0,2,20,1,0,6,0,0,18,0,0,4,0,0,0.0,0.05,0.0,0.0,0.0,0.0,0,1,0,0
joao-mario,23,Right-Back,1.78,16000.0,15,1,25,3,3,3,0,0,39,0,4,4,0,0,33,1,8,7,0,1,0.12,0.0,0.030303030303030304,0.12,0.10256410256410256,0.24242424242424243,0,1,0,0
odysseas-vlachodimos,29,Goalkeeper,1.91,16000.0,31,0,26,0,0,0,0,0,48,0,3,0,0,0,54,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0625,0.05555555555555555,1,0,0,0
fredrik-aursnes,27,Defensive Midfield,1.79,16000.0,12,0,32,1,9,6,0,0,50,1,4,8,0,0,44,3,5,5,0,0,0.03125,0.02,0.06818181818181818,0.28125,0.08,0.11363636363636363,0,0,1,0
trincao,23,Right Winger,1.84,15000.0,7,0,42,3,2,3,0,0,30,3,1,0,0,0,52,14,4,2,0,0,0.07142857142857142,0.1,0.2692307692307692,0.047619047619047616,0.03333333333333333,0.07692307692307693,0,0,0,1
morato,21,Centre-Back,1.92,15000.0,0,0,32,4,1,2,1,0,28,1,0,1,0,0,21,1,0,4,1,0,0.125,0.03571428571428571,0.047619047619047616,0.03125,0.0,0.0,0,1,0,0
diogo-costa,23,Goalkeeper,1.86,45000.0,11,0,12,0,1,0,0,0,43,0,2,0,0,0,41,0,1,0,0,0,0.0,0.0,0.0,0.08333333333333333,0.046511627906976744,0.024390243902439025,1,0,0,0
goncalo-guedes,26,Second Striker,1.79,28000.0,32,7,34,7,7,3,0,1,42,13,6,3,0,0,33,4,1,2,0,0,0.20588235294117646,0.30952380952380953,0.12121212121212122,0.20588235294117646,0.14285714285714285,0.030303030303030304,0,0,0,1
goncalo-inacio,21,Centre-Back,1.85,25000.0,2,0,25,2,2,3,1,0,45,5,3,2,0,0,52,4,3,6,0,0,0.08,0.1111111111111111,0.07692307692307693,0.08,0.06666666666666667,0.057692307692307696,0,1,0,0
gabriel-veron,20,Right Winger,1.76,12000.0,0,0,20,1,2,2,1,0,35,2,6,1,0,0,27,1,5,1,0,0,0.05,0.05714285714285714,0.037037037037037035,0.1,0.17142857142857143,0.18518518518518517,0,0,0,1
jerry-st-juste,26,Centre-Back,1.86,13000.0,9,1,34,0,1,4,0,0,9,1,0,0,0,0,32,1,1,4,0,0,0.0,0.1111111111111111,0.03125,0.029411764705882353,0.0,0.03125,0,1,0,0
joao-mario,30,Central Midfield,1.79,14000.0,56,3,34,2,2,4,0,0,45,4,7,7,0,0,51,23,15,6,1,0,0.058823529411764705,0.08888888888888889,0.45098039215686275,0.058823529411764705,0.15555555555555556,0.29411764705882354,0,0,1,0
hidemasa-morita,28,Defensive Midfield,1.77,10000.0,23,2,21,2,2,1,0,0,38,2,1,5,1,0,41,6,4,7,0,0,0.09523809523809523,0.05263157894736842,0.14634146341463414,0.09523809523809523,0.02631578947368421,0.0975609756097561,0,0,1,0
nuno-santos,28,Left Winger,1.77,12000.0,2,0,37,8,10,5,0,0,50,10,10,5,0,0,50,9,9,7,0,0,0.21621621621621623,0.2,0.18,0.2702702702702703,0.2,0.18,0,0,0,1
stephen-eustaquio,26,Central Midfield,1.77,10000.0,30,3,35,2,1,7,0,1,33,1,1,4,0,1,44,7,6,5,1,0,0.05714285714285714,0.030303030303030304,0.1590909090909091,0.02857142857142857,0.030303030303030304,0.13636363636363635,0,0,1,0
mateus-uribe,32,Central Midfield,1.82,10000.0,45,5,46,5,3,8,1,1,38,4,2,10,0,1,51,5,2,15,1,0,0.10869565217391304,0.10526315789473684,0.09803921568627451,0.06521739130434782,0.05263157894736842,0.0392156862745098,0,0,1,0
andreas-schjelderup,19,Left Winger,1.76,9000.0,6,2,27,11,4,0,0,0,23,4,1,2,0,0,24,11,1,2,0,0,0.4074074074074074,0.17391304347826086,0.4583333333333333,0.14814814814814814,0.043478260869565216,0.041666666666666664,0,0,0,1
zaidu,25,Left-Back,1.82,10000.0,11,0,41,2,1,3,1,0,40,3,0,4,0,0,31,1,0,3,0,0,0.04878048780487805,0.075,0.03225806451612903,0.024390243902439025,0.0,0.0,0,1,0,0
fran-navarro,25,Centre-Forward,1.79,8000.0,6,1,22,11,1,2,0,0,35,16,0,5,0,0,43,21,3,5,0,0,0.5,0.45714285714285713,0.4883720930232558,0.045454545454545456,0.0,0.06976744186046512,0,0,0,1
marko-gruji%C4%87,27,Defensive Midfield,1.91,9000.0,21,0,41,3,0,7,1,0,36,1,2,6,1,0,39,1,1,10,0,0,0.07317073170731707,0.027777777777777776,0.02564102564102564,0.0,0.05555555555555555,0.02564102564102564,0,0,1,0
lucas-verissimo,27,Centre-Back,1.88,8000.0,2,0,17,2,0,4,0,0,18,3,2,6,1,0,8,0,0,0,0,0,0.11764705882352941,0.16666666666666666,0.0,0.0,0.1111111111111111,0.0,0,1,0,0
julian-draxler,29,Left Winger,1.85,8000.0,58,7,34,4,7,4,0,0,24,2,2,1,0,0,18,2,0,0,0,0,0.11764705882352941,0.08333333333333333,0.1111111111111111,0.20588235294117646,0.08333333333333333,0.0,0,0,0,1
alexander-bah,25,Right-Back,1.83,8000.0,8,1,39,5,7,8,0,0,42,6,12,7,0,0,42,1,7,2,0,1,0.1282051282051282,0.14285714285714285,0.023809523809523808,0.1794871794871795,0.2857142857142857,0.16666666666666666,0,1,0,0
hector-bellerin,28,Right-Back,1.78,8000.0,4,0,35,1,4,8,0,0,32,0,5,2,0,1,20,1,0,1,0,0,0.02857142857142857,0.0,0.05,0.11428571428571428,0.15625,0.0,0,1,0,0
matheus-reis,28,Left-Back,1.84,8000.0,0,0,17,0,0,2,0,0,44,2,2,6,1,0,51,1,0,8,0,0,0.0,0.045454545454545456,0.0196078431372549,0.0,0.045454545454545456,0.0,0,1,0,0
paulinho,30,Centre-Forward,1.87,8000.0,3,2,38,13,6,4,0,0,46,14,8,14,0,0,38,15,12,4,1,0,0.34210526315789475,0.30434782608695654,0.39473684210526316,0.15789473684210525,0.17391304347826086,0.3157894736842105,0,0,0,1
simon-banza,26,Centre-Forward,1.89,7000.0,0,0,35,5,2,5,1,0,37,18,7,7,0,1,47,14,10,6,1,0,0.14285714285714285,0.4864864864864865,0.2978723404255319,0.05714285714285714,0.1891891891891892,0.2127659574468085,0,0,0,1
abel-ruiz,23,Centre-Forward,1.82,8000.0,20,10,39,11,6,2,0,0,43,5,3,2,0,1,51,12,7,7,0,0,0.28205128205128205,0.11627906976744186,0.23529411764705882,0.15384615384615385,0.06976744186046512,0.13725490196078433,0,0,0,1
toni-martinez,25,Centre-Forward,1.87,7000.0,2,0,29,9,0,2,0,0,37,7,0,1,1,0,50,13,7,2,0,0,0.3103448275862069,0.1891891891891892,0.26,0.0,0.0,0.14,0,0,0,1
matheus,31,Goalkeeper,1.9,6000.0,0,0,45,0,2,0,0,0,45,0,4,0,0,0,45,0,5,0,1,0,0.0,0.0,0.0,0.044444444444444446,0.08888888888888889,0.1111111111111111,1,0,0,0
uro-scaron-ra%C4%8Di%C4%87,25,Defensive Midfield,1.93,6500.0,10,0,35,2,1,6,0,0,34,0,1,4,1,0,38,4,0,6,0,0,0.05714285714285714,0.0,0.10526315789473684,0.02857142857142857,0.029411764705882353,0.0,0,0,1,0
sebastian-coates,32,Centre-Back,1.96,6000.0,51,2,40,7,0,8,0,1,41,5,1,10,1,0,44,3,0,10,0,0,0.175,0.12195121951219512,0.06818181818181818,0.0,0.024390243902439025,0.0,0,1,0,0
iuri-medeiros,28,Right Winger,1.74,6000.0,0,0,28,6,5,2,0,0,39,10,13,1,1,0,43,10,6,5,0,0,0.21428571428571427,0.2564102564102564,0.23255813953488372,0.17857142857142858,0.3333333333333333,0.13953488372093023,0,0,0,1
gilberto,30,Right-Back,1.81,6000.0,4,0,36,0,3,5,0,0,35,4,3,7,0,0,35,4,3,3,0,0,0.0,0.11428571428571428,0.11428571428571428,0.08333333333333333,0.08571428571428572,0.08571428571428572,0,1,0,0
goncalo-guedes,26,Second Striker,1.79,28000.0,32,7,34,7,7,3,0,1,42,13,6,3,0,0,33,4,1,2,0,0,0.20588235294117646,0.30952380952380953,0.12121212121212122,0.20588235294117646,0.14285714285714285,0.030303030303030304,0,0,0,1
goncalo-inacio,21,Centre-Back,1.85,25000.0,2,0,25,2,2,3,1,0,45,5,3,2,0,0,52,4,3,6,0,0,0.08,0.1111111111111111,0.07692307692307693,0.08,0.06666666666666667,0.057692307692307696,0,1,0,0
diogo-costa,23,Goalkeeper,1.86,45000.0,11,0,12,0,1,0,0,0,43,0,2,0,0,0,41,0,1,0,0,0,0.0,0.0,0.0,0.08333333333333333,0.046511627906976744,0.024390243902439025,1,0,0,0
casper-tengstedt,23,Centre-Forward,1.84,6000.0,5,1,40,10,4,3,0,0,42,30,15,3,0,0,11,0,1,1,0,0,0.25,0.7142857142857143,0.0,0.1,0.35714285714285715,0.09090909090909091,0,0,0,1
chiquinho,27,Attacking Midfield,1.75,6000.0,0,0,27,4,1,4,0,0,28,4,3,3,0,0,44,2,3,4,0,0,0.14814814814814814,0.14285714285714285,0.045454545454545456,0.037037037037037035,0.10714285714285714,0.06818181818181818,0,0,1,0
andre-amaro,20,Centre-Back,1.88,5000.0,1,0,12,1,0,2,0,0,9,0,0,3,0,0,32,1,1,13,1,0,0.08333333333333333,0.0,0.03125,0.0,0.0,0.03125,0,1,0,0
petar-musa,25,Centre-Forward,1.9,5000.0,2,0,35,5,3,5,0,0,35,12,4,10,1,0,41,11,2,3,0,0,0.14285714285714285,0.34285714285714286,0.2682926829268293,0.08571428571428572,0.11428571428571428,0.04878048780487805,0,0,0,1
daniel-braganca,24,Central Midfield,1.69,5000.0,13,0,25,0,1,1,0,0,36,2,0,5,0,1,0,0,0,0,0,0,0.0,0.05555555555555555,0.0,0.04,0.0,0.0,0,0,1,0
wendell,29,Left-Back,1.76,5000.0,0,0,30,0,2,4,0,0,28,1,1,8,0,1,44,2,5,7,0,1,0.0,0.03571428571428571,0.045454545454545456,0.06666666666666667,0.03571428571428571,0.11363636363636363,0,1,0,0
ibrahima-bamba,21,Centre-Back,1.85,5000.0,0,0,9,0,0,3,0,0,7,0,0,2,0,0,35,0,0,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
andre-horta,26,Central Midfield,1.75,5000.0,9,3,36,1,3,4,0,0,43,1,3,3,0,2,50,1,8,8,0,0,0.027777777777777776,0.023255813953488372,0.02,0.08333333333333333,0.06976744186046512,0.16,0,0,1,0
fabio-cardoso,29,Centre-Back,1.87,4000.0,0,0,32,3,2,11,1,0,21,0,0,3,0,0,30,3,0,6,0,0,0.09375,0.0,0.1,0.0625,0.0,0.0,0,1,0,0
luiz-junior,22,Goalkeeper,1.92,4000.0,0,0,30,0,1,0,0,0,37,0,3,0,0,0,42,0,3,0,0,0,0.0,0.0,0.0,0.03333333333333333,0.08108108108108109,0.07142857142857142,1,0,0,0
tormena,27,Centre-Back,1.92,4000.0,0,0,41,3,2,2,0,0,36,0,0,6,0,1,40,1,1,9,0,2,0.07317073170731707,0.0,0.025,0.04878048780487805,0.0,0.025,0,1,0,0
bruno-varela,28,Goalkeeper,1.91,4000.0,0,0,33,0,2,0,0,0,29,0,4,0,0,0,32,0,5,0,0,0,0.0,0.0,0.0,0.06060606060606061,0.13793103448275862,0.15625,1,0,0,0
ousmane-diomande,19,Centre-Back,1.9,4000.0,0,0,0,0,0,0,0,0,18,2,0,4,0,0,34,2,1,10,0,0,0.0,0.1111111111111111,0.058823529411764705,0.0,0.0,0.029411764705882353,0,1,0,0
arthur-gomes,24,Left Winger,1.74,4000.0,0,0,24,2,1,2,0,0,27,1,4,3,1,0,42,5,5,1,0,0,0.08333333333333333,0.037037037037037035,0.11904761904761904,0.041666666666666664,0.14814814814814814,0.11904761904761904,0,0,0,1
victor-gomez,23,Right-Back,1.69,4000.0,6,1,38,1,4,8,0,0,37,0,5,8,1,0,39,0,7,3,0,0,0.02631578947368421,0.0,0.0,0.10526315789473684,0.13513513513513514,0.1794871794871795,0,1,0,0
reggie-cannon,24,Right-Back,1.8,4000.0,28,1,33,0,1,2,0,0,23,0,0,6,0,1,33,0,0,9,2,0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0,1,0,0
mihailo-risti%C4%87,27,Left-Back,1.8,3500.0,8,0,37,0,2,5,0,0,31,2,3,3,0,1,10,1,1,1,0,0,0.0,0.06451612903225806,0.1,0.05405405405405406,0.0967741935483871,0.1,0,1,0,0
bruma,28,Left Winger,1.73,3600.0,9,1,37,9,5,6,0,0,46,10,4,2,0,0,26,4,7,4,0,0,0.24324324324324326,0.21739130434782608,0.15384615384615385,0.13513513513513514,0.08695652173913043,0.2692307692307692,0,0,0,1
ricardo-esgaio,30,Right-Back,1.72,3500.0,1,0,48,3,7,14,1,0,44,0,8,10,0,0,38,1,3,9,1,0,0.0625,0.0,0.02631578947368421,0.14583333333333334,0.18181818181818182,0.07894736842105263,0,1,0,0
andre-franco,25,Attacking Midfield,1.77,3500.0,0,0,24,2,6,2,0,0,38,11,4,7,0,1,25,3,3,2,0,0,0.08333333333333333,0.2894736842105263,0.12,0.25,0.10526315789473684,0.12,0,0,1,0
jovane,24,Left Winger,1.74,3500.0,5,1,28,8,5,3,0,0,21,4,1,2,0,0,10,0,1,1,0,0,0.2857142857142857,0.19047619047619047,0.0,0.17857142857142858,0.047619047619047616,0.1,0,0,0,1
paulo-oliveira,31,Centre-Back,1.87,3500.0,1,0,31,0,1,4,0,0,43,2,0,8,0,0,36,1,1,7,1,0,0.0,0.046511627906976744,0.027777777777777776,0.03225806451612903,0.0,0.027777777777777776,0,1,0,0
santiago-colombatto,26,Defensive Midfield,1.8,3000.0,4,0,29,4,1,10,0,0,35,3,2,8,0,1,43,5,7,13,0,0,0.13793103448275862,0.08571428571428572,0.11627906976744186,0.034482758620689655,0.05714285714285714,0.16279069767441862,0,0,1,0
francisco-moura,23,Left-Back,1.81,3000.0,10,0,8,2,0,0,0,0,42,2,1,9,1,0,37,2,4,9,0,0,0.25,0.047619047619047616,0.05405405405405406,0.0,0.023809523809523808,0.10810810810810811,0,1,0,0
rodrigo-ribeiro,18,Centre-Forward,1.85,3000.0,6,0,0,0,0,0,0,0,17,3,0,0,0,0,34,12,2,2,0,0,0.0,0.17647058823529413,0.35294117647058826,0.0,0.0,0.058823529411764705,0,0,0,1
diogo-costa,23,Goalkeeper,1.86,45000.0,11,0,12,0,1,0,0,0,43,0,2,0,0,0,41,0,1,0,0,0,0.0,0.0,0.0,0.08333333333333333,0.046511627906976744,0.024390243902439025,1,0,0,0
goncalo-guedes,26,Second Striker,1.79,28000.0,32,7,34,7,7,3,0,1,42,13,6,3,0,0,33,4,1,2,0,0,0.20588235294117646,0.30952380952380953,0.12121212121212122,0.20588235294117646,0.14285714285714285,0.030303030303030304,0,0,0,1
goncalo-inacio,21,Centre-Back,1.85,25000.0,2,0,25,2,2,3,1,0,45,5,3,2,0,0,52,4,3,6,0,0,0.08,0.1111111111111111,0.07692307692307693,0.08,0.06666666666666667,0.057692307692307696,0,1,0,0
jurrien-timber,21,Centre-Back,1.82,42000.0,15,0,34,1,0,1,0,0,43,3,2,3,0,0,47,2,2,6,0,0,0.029411764705882353,0.06976744186046512,0.0425531914893617,0.0,0.046511627906976744,0.0425531914893617,0,1,0,0
orkun-kokcu,22,Central Midfield,1.75,30000.0,20,2,31,4,3,2,0,1,51,9,9,10,0,0,46,12,5,9,0,0,0.12903225806451613,0.17647058823529413,0.2608695652173913,0.0967741935483871,0.17647058823529413,0.10869565217391304,0,0,1,0
ibrahim-sangare,25,Defensive Midfield,1.91,35000.0,24,5,41,1,2,12,0,0,49,4,4,6,2,0,45,8,3,7,0,0,0.024390243902439025,0.08163265306122448,0.17777777777777778,0.04878048780487805,0.08163265306122448,0.06666666666666667,0,0,1,0
edson-alvarez,25,Defensive Midfield,1.87,35000.0,62,3,39,2,2,6,0,2,41,5,1,9,0,0,44,4,3,16,1,0,0.05128205128205128,0.12195121951219512,0.09090909090909091,0.05128205128205128,0.024390243902439025,0.06818181818181818,0,0,1,0
david-hancko,25,Centre-Back,1.88,20000.0,27,2,28,7,2,1,0,0,44,10,7,5,0,0,50,4,5,4,0,0,0.25,0.22727272727272727,0.08,0.07142857142857142,0.1590909090909091,0.1,0,1,0,0
xavi-simons,20,Attacking Midfield,1.79,30000.0,3,0,2,0,0,0,0,0,16,4,7,4,0,0,48,22,12,6,0,0,0.0,0.25,0.4583333333333333,0.0,0.4375,0.25,0,0,1,0
mohammed-kudus,22,Attacking Midfield,1.77,30000.0,21,7,22,4,3,3,0,0,25,6,1,0,0,0,42,18,6,4,0,0,0.18181818181818182,0.24,0.42857142857142855,0.13636363636363635,0.04,0.14285714285714285,0,0,1,0
steven-bergwijn,25,Left Winger,1.78,24000.0,28,7,35,1,7,3,0,0,32,4,2,2,0,0,45,16,7,2,0,0,0.02857142857142857,0.125,0.35555555555555557,0.2,0.0625,0.15555555555555556,0,0,0,1
calvin-bassey,23,Centre-Back,1.85,18000.0,9,0,15,1,0,3,0,0,50,0,6,8,0,0,39,1,5,1,0,1,0.06666666666666667,0.0,0.02564102564102564,0.0,0.12,0.1282051282051282,0,1,0,0
jesper-karlsson,24,Left Winger,1.79,16000.0,9,0,39,12,9,1,0,1,51,21,16,5,0,0,33,13,8,5,0,0,0.3076923076923077,0.4117647058823529,0.3939393939393939,0.23076923076923078,0.3137254901960784,0.24242424242424243,0,0,0,1
lutsharel-geertruida,22,Right-Back,1.84,18000.0,1,0,37,8,2,1,0,0,43,4,1,5,0,0,41,3,3,2,0,0,0.21621621621621623,0.09302325581395349,0.07317073170731707,0.05405405405405406,0.023255813953488372,0.07317073170731707,0,1,0,0
sebastian-szymanski,24,Attacking Midfield,1.74,14000.0,22,1,31,1,7,10,1,0,32,6,9,6,0,0,40,10,7,4,0,0,0.03225806451612903,0.1875,0.25,0.22580645161290322,0.28125,0.175,0,0,1,0
joey-veerman,24,Central Midfield,1.85,14000.0,0,0,35,9,11,4,0,0,44,10,14,2,0,0,50,9,14,2,0,0,0.2571428571428571,0.22727272727272727,0.18,0.3142857142857143,0.3181818181818182,0.28,0,0,1,0
kenneth-taylor,21,Central Midfield,1.82,14000.0,9,0,32,7,4,5,0,1,30,9,6,0,0,0,44,9,4,8,1,0,0.21875,0.3,0.20454545454545456,0.125,0.2,0.09090909090909091,0,0,1,0
steven-berghuis,31,Attacking Midfield,1.82,14000.0,45,2,41,21,16,7,1,1,46,12,14,1,0,0,42,11,11,9,0,0,0.5121951219512195,0.2608695652173913,0.2619047619047619,0.3902439024390244,0.30434782608695654,0.2619047619047619,0,0,1,0
brian-brobbey,21,Centre-Forward,1.8,13000.0,13,8,36,15,6,4,0,0,28,8,4,1,0,0,45,14,4,1,0,0,0.4166666666666667,0.2857142857142857,0.3111111111111111,0.16666666666666666,0.14285714285714285,0.08888888888888889,0,0,0,1
fabio-silva,20,Centre-Forward,1.85,13000.0,12,6,37,6,3,2,0,0,28,1,3,2,0,0,51,16,6,9,0,0,0.16216216216216217,0.03571428571428571,0.3137254901960784,0.08108108108108109,0.10714285714285714,0.11764705882352941,0,0,0,1
justin-bijlow,25,Goalkeeper,1.88,13000.0,6,0,19,0,1,0,0,0,35,0,0,0,1,0,34,0,1,0,0,0,0.0,0.0,0.0,0.05263157894736842,0.0,0.029411764705882353,1,0,0,0
walter-benitez,30,Goalkeeper,1.91,12000.0,0,0,45,0,3,0,0,0,37,0,2,0,0,0,42,0,2,0,0,0,0.0,0.0,0.0,0.06666666666666667,0.05405405405405406,0.047619047619047616,1,0,0,0
davy-klaassen,30,Attacking Midfield,1.79,12000.0,41,10,50,16,5,5,0,0,44,11,4,4,0,0,46,10,3,5,0,0,0.32,0.25,0.21739130434782608,0.1,0.09090909090909091,0.06521739130434782,0,0,1,0
owen-wijndal,23,Left-Back,1.76,10000.0,11,0,43,2,6,7,0,0,43,1,12,8,0,0,28,0,5,3,0,0,0.046511627906976744,0.023255813953488372,0.0,0.13953488372093023,0.27906976744186046,0.17857142857142858,0,1,0,0
vangelis-pavlidis,24,Centre-Forward,1.86,12000.0,29,6,37,14,5,5,0,0,51,25,7,8,0,0,40,22,14,6,0,0,0.3783783783783784,0.49019607843137253,0.55,0.13513513513513514,0.13725490196078433,0.35,0,0,0,1
geronimo-rulli,31,Goalkeeper,1.89,10000.0,4,0,20,0,0,0,1,0,46,0,4,0,0,0,39,0,3,0,0,0,0.0,0.0,0.0,0.0,0.08695652173913043,0.07692307692307693,1,0,0,0
